"X231_hop_R_01.c3d.11","X238_hop_R_01.c3d.11","X250_hop_R_01.c3d.11","X253_hop_R_01.c3d.11","X263_Hop_L_01.c3d.11","X278_hop_R_01.c3d.11","X281_hop_R_01.c3d.11","X283_Hop_L_01.c3d.11","X285_Hop_R_01.c3d.11","X286_hop_L_01.c3d.11","X300_hop_R_01.c3d.11","X302_hop_L_01.c3d.11","X305_hop_R_01.c3d.11","X306_hop_L_01.c3d.11","X309_hop_L_01.c3d.11","X310_hop_R_01.c3d.11","X312_hop_R_01.c3d.11","X318_hop_R_01.c3d.11","X321_hop_R_01.c3d.11","X326_hop_L_01.c3d.11","X328_hop_R_01.c3d.11","X337_hop_R_01.c3d.11","X340_hop_L_01.c3d.11","X341_hop_R_01.c3d.11","X342_hop_L_01.c3d.11","X343_Hop_L_01.c3d.11","X346_Hop_R_01.c3d.11","X354_hop_R_01.c3d.11","X361_hop_R_01.c3d.11","X368_hop_R_01.c3d.11","X399_hop_R_01.c3d.11","X402_hop_R_01.c3d.11","X004_hop_L_01.c3d.11","X008_hop_R_01.c3d.11","X009_Hop_L_01.c3d.11","X012_hop_L_01.c3d.11","X015_Hop_R_01.c3d.11","X016_Hop_R_01.c3d.11","X017_hop_L_01.c3d.11","X018_hop_R_01.c3d.11","X019_hop_L_01.c3d.11","X021_Hop_L_01.c3d.11","X027_hop_R_01.c3d.11","X028_Hop_L_01.c3d.11","X033_hop_R_01.c3d.11","X035_Hop_R_01.c3d.11","X036_Hop_L_01.c3d.11","X037_hop_R_01.c3d.11","X049_hop_R_01.c3d.11","X052_Hop_R_01.c3d.11","X053_hop_L_01.c3d.11","X068_hop_R_01.c3d.11","X070_hop_R_01.c3d.11","X073_hop_R_01.c3d.11","X075_hop_L_01.c3d.11","X080_hop_L_01.c3d.11","X086_Hop_R_01.c3d.11","X092_hop_R_01.c3d.11","X100_hop_R_01.c3d.11","X103_hop_R_01.c3d.11","X111_hop_L_01.c3d.11","X118_hop_R_01.c3d.11","X119_hop_R_01.c3d.11","X128_hop_R_01.c3d.11","X130_Hop_L_01.c3d.11","X149_hop_R_01.c3d.11","X155_hop_R_01.c3d.11","X329_hop_L_01.c3d.11","X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
17.870661,24.983414,17.915222,18.83733,21.861111,28.588165,34.716999,28.156511,25.637533,41.823032,29.772032,32.343864,20.983446,18.603794,28.342436,9.983228,12.828862,20.722158,11.282779,19.21245,17.12302,6.312252,22.13648,6.27685,31.655279,38.251682,20.669367,16.649771,12.889668,12.456445,8.355402,42.597866,14.788815,22.788223,17.85335,26.09816,17.343424,29.445066,11.367533,8.812346,27.825193,34.412018,38.592957,10.187847,7.118108,12.496852,10.809768,15.30818,17.021564,20.489567,14.228197,32.468494,27.615774,43.045105,32.007858,13.665022,33.952656,8.154874,32.838806,13.05043,13.48826,16.329937,13.217452,27.786028,5.868046,30.105577,15.955337,9.108997,26.89609,30.539965,19.322882,13.415434,19.953438,13.055139,7.812277,25.410402,15.338985,30.028177,20.687935,17.755413,38.838619,16.721048,21.414087,18.12368,21.878088,10.721063,23.601885,24.394543,58.593723,22.861357,23.13126,25.702141,34.508949,43.879498,25.056576,17.935717,18.041994,8.475317,15.958973,13.920856
17.899757,25.084066,17.953112,18.935617,22.034472,28.5058,34.740536,28.305912,25.640985,41.889923,29.791313,32.36274,21.016678,18.583826,28.487658,10.054748,12.892172,20.742802,11.272296,19.130991,17.128391,6.324236,22.170208,6.276858,31.912148,38.348381,20.640121,16.73737,12.867093,12.449784,8.360203,42.521744,14.796604,22.817627,17.978033,26.117922,17.342253,29.513208,11.338301,8.805169,27.802992,34.397186,38.664989,10.219508,7.134692,12.505906,10.835455,15.345869,17.130335,20.593325,14.282507,32.481903,27.686256,43.056187,31.936924,13.659848,33.838982,8.148622,33.106129,13.109428,13.602483,16.408051,13.22247,27.738619,5.957277,30.179096,16.039268,9.113796,27.036182,30.544935,19.342098,13.504694,20.016853,13.120781,7.995547,25.494164,15.581661,30.200283,20.738535,17.826441,38.911366,16.754683,21.42421,18.158731,22.05385,10.698834,23.723457,24.423689,58.632191,23.09392,23.30794,26.041243,34.581615,44.112244,25.155067,18.022774,18.016287,8.480063,15.933456,13.900289
17.927746,25.18519,17.9888,19.031622,22.20466,28.421305,34.761681,28.462719,25.648214,41.953987,29.811928,32.382874,21.05303,18.559225,28.634859,10.120592,12.957666,20.761267,11.263201,19.05056,17.135899,6.333455,22.202595,6.277455,32.166302,38.439903,20.611305,16.822449,12.84156,12.441928,8.363849,42.44809,14.804319,22.844345,18.109613,26.137259,17.341021,29.581749,11.310418,8.798997,27.774925,34.382225,38.732826,10.247789,7.151656,12.513322,10.867615,15.389215,17.244976,20.698004,14.333944,32.493893,27.755035,43.059254,31.864101,13.652552,33.715347,8.141204,33.377399,13.170725,13.715925,16.487131,13.227838,27.688614,6.043955,30.257587,16.125433,9.118808,27.175653,30.549587,19.360662,13.596284,20.079557,13.189999,8.184001,25.577961,15.83576,30.377733,20.790186,17.894508,38.984959,16.790319,21.435171,18.19565,22.233299,10.681942,23.842653,24.446295,58.674118,23.336143,23.484297,26.38586,34.66124,44.347855,25.250624,18.111074,17.989422,8.485889,15.90884,13.889235
17.954393,25.287281,18.02195,19.124672,22.370956,28.33477,34.780849,28.626938,25.659193,42.014961,29.833681,32.40453,21.09273,18.529846,28.784655,10.180715,13.025139,20.777357,11.255853,18.972988,17.145309,6.339754,22.23381,6.27864,32.41901,38.526218,20.583075,16.904531,12.813449,12.433399,8.366607,42.37711,14.811715,22.868959,18.247911,26.156105,17.339701,29.651852,11.284115,8.793513,27.741858,34.367199,38.796497,10.272304,7.169685,12.519134,10.906813,15.437561,17.365704,20.80341,14.382549,32.504662,27.822245,43.054314,31.789806,13.643479,33.58189,8.132849,33.651966,13.234234,13.828488,16.566988,13.233633,27.636696,6.127903,30.339655,16.214338,9.124167,27.314688,30.553986,19.378902,13.689926,20.141235,13.262405,8.377707,25.66156,16.101328,30.561028,20.843012,17.959143,39.060005,16.827751,21.447193,18.234442,22.416588,10.670809,23.959778,24.462864,58.719013,23.587645,23.659836,26.735527,34.748028,44.58622,25.342684,18.200378,17.961267,8.492685,15.885638,13.887868
17.979597,25.390759,18.052338,19.214235,22.5329,28.246355,34.79866,28.798504,25.673834,42.072609,29.856316,32.427948,21.135962,18.495594,28.937592,10.235275,13.09446,20.790895,11.250533,18.899967,17.156401,6.343019,22.26399,6.280401,32.671654,38.607307,20.555609,16.983181,12.783191,12.424756,8.368794,42.308952,14.818555,22.891916,18.392656,26.174297,17.338282,29.725039,11.259654,8.788424,27.704752,34.352222,38.856026,10.292625,7.189541,12.523415,10.953531,15.490308,17.492691,20.909338,14.428292,32.514351,27.888008,43.041477,31.714344,13.633062,33.438766,8.123798,33.929153,13.299851,13.940042,16.647404,13.23993,27.583437,6.208987,30.423611,16.306406,9.129988,27.453468,30.55818,19.39728,13.785261,20.201715,13.337578,8.576829,25.744844,16.378368,30.750654,20.897095,18.019857,39.137009,16.866776,21.460485,18.275091,22.603806,10.665766,24.075241,24.473923,58.766422,23.847965,23.834187,27.089666,34.842091,44.827137,25.430824,18.29043,17.931705,8.500332,15.8644,13.896423
18.003349,25.495926,18.079874,19.299957,22.690289,28.15629,34.815907,28.977278,25.69199,42.126755,29.879562,32.453365,21.182884,18.456409,29.094097,10.284676,13.165593,20.801743,11.247426,18.833012,17.168961,6.343186,22.293274,6.282714,32.92564,38.683167,20.529104,17.058031,12.751265,12.416578,8.370773,42.243698,14.824625,22.913504,18.543489,26.19157,17.33676,29.803177,11.237329,8.783462,27.664648,34.337433,38.911404,10.30831,7.212017,12.526277,11.008148,15.546943,17.626034,21.015566,14.471082,32.523033,27.952408,43.020912,31.637911,13.621807,33.286163,8.114298,34.20826,13.36745,14.050432,16.728136,13.24679,27.52931,6.287107,30.507591,16.401951,9.136354,27.592136,30.562214,19.416466,13.881852,20.260941,13.415069,8.781601,25.827818,16.666824,30.947041,20.952471,18.076149,39.216335,16.907215,21.475229,18.317545,22.794962,10.667031,24.189537,24.479975,58.815937,24.116579,24.00713,27.447578,34.943409,45.070324,25.514771,18.380987,17.900646,8.508712,15.845679,13.915207
18.025707,25.602962,18.10465,19.381681,22.843172,28.064856,34.833511,29.16305,25.713436,42.17733,29.90316,32.480999,21.233629,18.412287,29.254446,10.329582,13.238594,20.809816,11.246605,18.773445,17.182796,6.340238,22.321819,6.285547,33.182384,38.753845,20.503784,17.128792,12.718179,12.409465,8.372923,42.181374,14.829742,22.933851,18.699986,26.207561,17.335148,29.888443,11.217461,8.778402,27.622606,34.323002,38.962574,10.318911,7.237879,12.527873,11.070919,15.607054,17.76573,21.121864,14.510778,32.530727,28.01548,42.992832,31.560608,13.610285,33.12431,8.1046,34.488594,13.436873,14.159495,16.808937,13.254263,27.474695,6.362194,30.589685,16.501148,9.143333,27.730753,30.566109,19.437416,13.979202,20.318892,13.494426,8.992303,25.910572,16.966568,31.150509,21.009117,18.127485,39.298233,16.948929,21.491573,18.361721,22.98999,10.674688,24.303205,24.48147,58.867191,24.392916,24.178595,27.808449,35.051846,45.315441,25.594397,18.471819,17.868046,8.517711,15.829999,13.944593
18.046764,25.711914,18.126951,19.459457,22.991854,27.972378,34.85244,29.355543,25.737858,42.224411,29.926889,32.511051,21.288322,18.36327,29.41872,10.37091,13.313602,20.815109,11.248027,18.72237,17.197723,6.334217,22.349817,6.288862,33.443256,38.819435,20.479891,17.195269,12.68446,12.404021,8.375614,42.121906,14.833761,22.952957,18.861662,26.22183,17.333481,29.983246,11.200378,8.773075,27.579685,34.30912,39.009426,10.324008,7.267825,12.528387,11.141965,15.670341,17.911644,21.228008,14.547208,32.537399,28.077187,42.957443,31.482487,13.599126,32.953457,8.094948,34.769474,13.507937,14.267074,16.889566,13.262375,27.41992,6.434203,30.668089,16.604038,9.150965,27.869314,30.56988,19.461403,14.076775,20.375549,13.575216,9.209239,25.993265,17.27737,31.361244,21.066965,18.173309,39.382824,16.991827,21.509619,18.407501,23.188738,10.68869,24.416796,24.478809,58.919899,24.676373,24.348669,28.17136,35.16711,45.562103,25.669724,18.562735,17.83391,8.527224,15.817831,13.985022
18.066614,25.82271,18.147255,19.533543,23.136875,27.879198,34.873615,29.554443,25.764822,42.268265,29.950567,32.543716,21.347078,18.309464,29.5868,10.409787,13.390831,20.817699,11.251534,18.680649,17.213575,6.325216,22.377491,6.292618,33.709534,38.880093,20.457685,17.257374,12.650626,12.400859,8.379188,42.065136,14.836571,22.970741,19.027979,26.233892,17.331816,30.090155,11.186401,8.767368,27.53689,34.296001,39.051758,10.323241,7.302454,12.528032,11.221267,15.736609,18.063477,21.33379,14.580178,32.542988,28.1374,42.914944,31.403595,13.589006,32.773899,8.085572,35.050236,13.580425,14.373036,16.969797,13.271133,27.365278,6.50311,30.741217,16.710516,9.159267,28.007761,30.573521,19.489986,14.174019,20.430841,13.657033,9.432722,26.076086,17.598907,31.579279,21.125902,18.213053,39.470104,17.03587,21.529417,18.454739,23.390991,10.708862,24.530832,24.472336,58.973831,24.966341,24.51759,28.535311,35.28878,45.809902,25.740908,18.653584,17.7983,8.537157,15.809567,14.036996
18.085342,25.935177,18.166246,19.604372,23.279018,27.785667,34.897797,29.759409,25.793783,42.309395,29.974056,32.579189,21.410002,18.25104,29.758345,10.447479,13.47055,20.817757,11.256856,18.648897,17.230192,6.313386,22.405064,6.296779,33.982384,38.936039,20.437439,17.31514,12.617171,12.400579,8.38393,42.010799,14.838102,22.987104,19.198353,26.243263,17.330221,30.211794,11.175813,8.761246,27.495138,34.283867,39.089302,10.316349,7.342247,12.527036,11.30867,15.805755,18.22076,21.439049,14.609507,32.547417,28.1959,42.865471,31.324015,13.580628,32.585987,8.07668,35.330269,13.654093,14.477284,17.049433,13.280518,27.311045,6.568913,30.807804,16.820347,9.168246,28.145998,30.577011,19.524807,14.270386,20.484627,13.739515,9.663074,26.15921,17.930746,31.80448,21.185804,18.246151,39.559975,17.081078,21.550974,18.503262,23.596476,10.734927,24.645781,24.462349,59.028839,25.262224,24.685728,28.89925,35.416325,46.058426,25.808229,18.744257,17.761326,8.547428,15.805512,14.101069
18.103012,26.049061,18.184784,19.672525,23.419273,27.692125,34.925465,29.970116,25.824053,42.348549,29.997263,32.617664,21.477188,18.188251,29.932816,10.485292,13.55306,20.81555,11.263616,18.627478,17.247429,6.298931,22.432739,6.301316,34.262791,38.987537,20.419436,17.368721,12.584542,12.403777,8.390063,41.958557,14.838326,23.001995,19.372175,26.249525,17.328783,30.350746,11.16884,8.754748,27.455227,34.272942,39.121696,10.303204,7.387563,12.525629,11.403899,15.877739,18.382849,21.543673,14.635047,32.550625,28.252384,42.809101,31.243896,13.574688,32.390125,8.068447,35.609024,13.728669,14.579767,17.128302,13.290486,27.257496,6.631628,30.866943,16.933178,9.177892,28.283932,30.580322,19.567171,14.365352,20.536711,13.822356,9.900609,26.242725,18.272358,32.036552,21.24655,18.272074,39.652245,17.127527,21.574236,18.552883,23.804893,10.766529,24.762032,24.449121,59.084843,25.563446,24.853561,29.262108,35.549122,46.307255,25.872066,18.83469,17.723127,8.557958,15.805871,14.177837
18.119656,26.164051,18.203859,19.738672,23.5588,27.598904,34.956734,30.186277,25.854822,42.386688,30.02013,32.659363,21.5487,18.12145,30.10948,10.524479,13.638678,20.811426,11.27135,18.616501,17.265156,6.282103,22.460684,6.306212,34.551559,39.034889,20.403969,17.418383,12.553126,12.411021,8.397744,41.908028,14.837259,23.015455,19.548836,26.252384,17.327593,30.509445,11.165644,8.748,27.417809,34.263458,39.148518,10.283856,7.438636,12.524037,11.506575,15.952558,18.548935,21.64761,14.656721,32.552574,28.30648,42.745815,31.163473,13.571837,32.186771,8.061007,35.886047,13.803863,14.68048,17.206272,13.300974,27.204912,6.691298,30.918089,17.048552,9.18819,28.421459,30.583397,19.617262,14.458425,20.586884,13.9053,10.145642,26.326567,18.62315,32.27507,21.308022,18.290358,39.746674,17.175341,21.599113,18.603411,24.015932,10.803268,24.879881,24.432901,59.141823,25.869478,25.021631,29.622841,35.686504,46.556,25.932878,18.92485,17.683855,8.568666,15.810754,14.267912
18.135283,26.279804,18.224537,19.803514,23.698856,27.50634,34.991329,30.407686,25.88518,42.424942,30.042646,32.704536,21.624559,18.051075,30.287447,10.566144,13.727705,20.80582,11.27952,18.61585,17.283249,6.263202,22.489021,6.311468,34.849247,39.078407,20.391329,17.464497,12.523245,12.42285,8.407065,41.858833,14.834964,23.027653,19.72776,26.251719,17.326731,30.690081,11.166309,8.741203,27.383371,34.255642,39.169285,10.258566,7.495581,12.522464,11.616237,16.030199,18.718065,21.750877,14.674555,32.553272,28.357796,42.675522,31.083061,13.572629,31.976446,8.054445,36.160995,13.879356,14.77946,17.283251,13.311897,27.153584,6.747995,30.961029,17.16593,9.199124,28.558487,30.58617,19.672955,14.549154,20.634987,13.988146,10.398485,26.410414,18.982489,32.51947,21.370134,18.300642,39.842972,17.224684,21.625471,18.654648,24.229301,10.844728,24.999519,24.413923,59.199825,26.179844,25.190504,29.980469,35.827797,46.804279,25.991175,19.014736,17.643663,8.579465,15.820186,14.371909
18.149864,26.395962,18.247871,19.86771,23.840723,27.414776,35.028606,30.634233,25.914177,42.46452,30.06485,32.753468,21.704712,17.977671,30.465715,10.611191,13.820409,20.799217,11.287532,18.625208,17.3016,6.242569,22.517818,6.317103,35.156162,39.118404,20.381813,17.507513,12.495148,12.439759,8.418066,41.810665,14.831551,23.038904,19.908455,26.247612,17.326277,30.894493,11.170854,8.734633,27.352243,34.249706,39.183491,10.227827,7.558391,12.521084,11.732361,16.110605,18.889179,21.853537,14.68871,32.552788,28.405954,42.598049,31.003056,13.577471,31.759703,8.048795,36.433651,13.954815,14.876769,17.359179,13.323161,27.103834,6.801824,30.995838,17.284714,9.210679,28.694923,30.588556,19.728201,14.637136,20.681002,14.070737,10.659458,26.493605,19.349745,32.769123,21.432819,18.302706,39.940857,17.275751,21.653154,18.706396,24.444736,10.890502,25.121035,24.392412,59.258919,26.494133,25.360716,30.334116,35.972343,47.051758,26.047487,19.104376,17.602699,8.590251,15.834108,14.490419
18.163353,26.512177,18.274824,19.931807,23.985626,27.324577,35.067654,30.865934,25.940889,42.506569,30.086859,32.806484,21.789022,17.901875,30.643217,10.660303,13.916993,20.79215,11.294764,18.644093,17.320114,6.220582,22.547096,6.32315,35.472359,39.155151,20.375719,17.547934,12.469028,12.462187,8.430749,41.763321,14.82718,23.049664,20.090557,26.240343,17.326286,31.124098,11.17923,8.728627,27.324594,34.245861,39.190605,10.192372,7.626942,12.520041,11.854376,16.19364,19.061144,21.95569,14.699503,32.55122,28.450634,42.513165,30.923931,13.586583,31.537123,8.044038,36.703922,14.029887,14.972478,17.434036,13.33466,27.056004,6.852924,31.022821,17.404257,9.222844,28.830675,30.590448,19.772953,14.722019,20.725138,14.152949,10.928913,26.575077,19.724327,33.023357,21.496027,18.296488,40.040058,17.328758,21.681986,18.758471,24.662012,10.940207,25.244402,24.368584,59.319206,26.812016,25.532755,30.68305,36.119514,47.298126,26.102343,19.193825,17.56109,8.600904,15.852386,14.623992
18.175661,26.62812,18.306189,19.996191,24.134672,27.236126,35.107391,31.102921,25.964508,42.552094,30.108873,32.863945,21.877256,17.824413,30.81888,10.713957,14.017574,20.785177,11.300591,18.671892,17.338699,6.197647,22.57682,6.329657,35.797653,39.188869,20.373343,17.586281,12.445021,12.490493,8.44509,41.716763,14.822068,23.060501,20.27387,26.230364,17.326805,31.379803,11.191333,8.723556,27.300444,34.244301,39.190121,10.153162,7.70098,12.519441,11.981677,16.279058,19.232786,22.057459,14.707423,32.548721,28.491615,42.420586,30.84622,13.599973,31.30929,8.040108,36.971821,14.104213,15.066638,17.507826,13.346287,27.010466,6.901476,31.042452,17.523878,9.23562,28.965668,30.591722,19.798023,14.803503,20.767891,14.234677,11.207241,26.653385,20.105722,33.281506,21.559727,18.282095,40.140331,17.383923,21.711794,18.810694,24.880943,10.993506,25.36948,24.342636,59.380775,27.133244,25.70702,31.026718,36.26873,47.543129,26.156231,19.283171,17.518957,8.611291,15.87481,14.773105
18.186682,26.743509,18.342543,20.061033,24.288816,27.149826,35.146687,31.345427,25.984398,42.601822,30.131184,32.926243,21.969093,17.746113,30.991682,10.772461,14.122159,20.778854,11.304433,18.707907,17.357275,6.174202,22.606892,6.336682,36.131657,39.219692,20.374975,17.623083,12.423229,12.524947,8.461047,41.671089,14.816483,23.072069,20.458408,26.218241,17.327858,31.661959,11.207018,8.719806,27.27968,34.245178,39.181549,10.111341,7.780122,12.519358,12.113639,16.366499,19.402946,22.158958,14.713135,32.54546,28.52882,42.320038,30.770517,13.617429,31.076773,8.0369,37.237461,14.177428,15.15926,17.580549,13.357939,26.967611,6.947696,31.055311,17.642879,9.249009,29.09985,30.592232,19.801815,14.881343,20.810076,14.315823,11.494873,26.726765,20.493523,33.54295,21.623888,18.259817,40.241489,17.441458,21.742422,18.862898,25.101372,11.05012,25.496017,24.314766,59.44371,27.457661,25.883821,31.364773,36.419453,47.786575,26.209593,19.37254,17.476412,8.621267,15.901084,14.938144
18.196268,26.85811,18.384222,20.126287,24.448858,27.066095,35.184429,31.59375,26.000154,42.656178,30.154163,32.993774,22.064114,17.667885,31.160694,10.836017,14.230624,20.773737,11.305787,18.751383,17.375771,6.150702,22.637138,6.344287,36.473839,39.247646,20.380894,17.658834,12.403729,12.565705,8.478566,41.626564,14.810751,23.085062,20.644386,26.204597,17.329451,31.970322,11.226104,8.717744,27.26207,34.248627,39.164448,10.068174,7.863847,12.519834,12.249638,16.455486,19.570524,22.260292,14.717463,32.541611,28.562328,42.21125,30.697468,13.638536,30.840109,8.034286,37.501015,14.249189,15.250295,17.652197,13.36952,26.927841,6.991838,31.062035,17.760559,9.263026,29.233219,30.591808,19.791006,14.95535,20.852812,14.396277,11.792259,26.793297,20.887434,33.807137,21.688475,18.230099,40.34338,17.501568,21.773746,18.914944,25.32316,11.109834,25.623655,24.285149,59.508049,27.785202,26.063374,31.697096,36.571194,48.028339,26.262796,19.462099,17.433573,8.630696,15.930821,15.119374
18.204258,26.971748,18.43132,20.19169,24.615461,26.985357,35.219608,31.848192,26.011599,42.715256,30.178234,33.066929,22.161829,17.590738,31.325111,10.904773,14.342707,20.770342,11.30428,18.801544,17.394125,6.127618,22.667315,6.35254,36.823582,39.272652,20.391356,17.693991,12.386593,12.612796,8.497579,41.583572,14.805264,23.100182,20.832224,26.190046,17.33157,32.304073,11.248394,8.717693,27.247271,34.254711,39.138454,10.024958,7.951498,12.52089,12.389075,16.545437,19.734512,22.361542,14.721369,32.537327,28.592409,42.094009,30.627741,13.662714,30.599798,8.032125,37.762695,14.31918,15.339617,17.722708,13.380948,26.891563,7.03419,31.063263,17.876232,9.277685,29.365828,30.590258,19.775064,15.025382,20.897453,14.475921,12.099827,26.851103,21.287281,34.073597,21.753441,18.193537,40.445885,17.56443,21.805683,18.966713,25.546179,11.172507,25.751944,24.253954,59.573795,28.115879,26.245808,32.0238,36.723522,48.268387,26.316128,19.552061,17.390581,8.639459,15.96354,15.316916
18.210461,27.08432,18.483719,20.256811,24.789215,26.908039,35.251324,32.10899,26.018755,42.778851,30.203829,33.146072,22.261673,17.515785,31.484272,10.97888,14.457999,20.769152,11.299709,18.85762,17.412277,6.105424,22.697098,6.361511,37.180229,39.294506,20.40658,17.728962,12.371897,12.66611,8.518002,41.542553,14.800479,23.118097,21.022495,26.17514,17.33419,32.661869,11.273681,8.719906,27.234846,34.263458,39.103283,9.982931,8.042295,12.522534,12.531417,16.635687,19.894039,22.462767,14.72593,32.532745,28.619514,41.968159,30.562019,13.689256,30.356289,8.030283,38.022705,14.387144,15.427026,17.791969,13.392156,26.859173,7.075081,31.059622,17.989248,9.293007,29.497795,30.587364,19.761177,15.091332,20.945515,14.554612,12.417944,26.898533,21.693005,34.34193,21.818731,18.15085,40.548916,17.630192,21.838207,19.018122,25.770287,11.238083,25.88036,24.221342,59.6409,28.449768,26.431171,32.345226,36.876072,48.506802,26.369791,19.642683,17.347616,8.647469,15.998667,15.53072
18.214684,27.195797,18.541115,20.321085,24.970686,26.83456,35.27882,32.376236,26.021818,42.846508,30.231333,33.231518,22.363016,17.444223,31.637671,11.058535,14.575962,20.770586,11.292081,18.918869,17.430183,6.084588,22.726101,6.371265,37.543114,39.312893,20.426741,17.764099,12.359734,12.725385,8.539728,41.503983,14.796929,23.139414,21.215887,26.160332,17.337267,33.041954,11.301761,8.724547,27.224283,34.274818,39.058765,9.943187,8.135345,12.52477,12.676223,16.725517,20.048409,22.564009,14.732291,32.527977,28.64427,41.833622,30.500961,13.717378,30.10998,8.028635,38.281223,14.452895,15.512244,17.859798,13.403095,26.831036,7.114872,31.051693,18.099012,9.309008,29.629288,30.58289,19.752695,15.15311,20.998569,14.632196,12.746879,26.93432,22.10463,34.61179,21.884275,18.102833,40.652382,17.698967,21.871344,19.069124,25.995321,11.306583,26.008335,24.187462,59.709263,28.786989,26.61944,32.6619,37.028542,48.743767,26.423895,19.734253,17.304916,8.654687,16.035545,15.760558
18.216742,27.306232,18.603079,20.383883,25.160486,26.765335,35.301476,32.649788,26.021099,42.917561,30.261047,33.323509,22.465187,17.37734,31.784954,11.144005,14.695954,20.775,11.281627,18.984598,17.447796,6.06556,22.753883,6.381859,37.91156,39.327408,20.451952,17.7997,12.350224,12.790204,8.562616,41.468288,14.795221,23.164656,21.413134,26.145979,17.34075,33.442303,11.33244,8.731694,27.215021,34.288685,39.004848,9.906601,8.229671,12.527601,12.823184,16.81419,20.197119,22.6653,14.741632,32.523132,28.667463,41.690426,30.445171,13.746266,29.861217,8.027074,38.538364,14.516335,15.594939,17.925959,13.413738,26.807453,7.153958,31.040016,18.205011,9.325701,29.760509,30.576572,19.74996,15.210612,21.058132,14.70851,13.086783,26.957661,22.52224,34.882858,21.950006,18.050303,40.756203,17.770823,21.905163,19.119719,26.221106,11.378104,26.135307,24.15246,59.778744,29.127665,26.810537,32.974499,37.180721,48.979595,26.478462,19.827084,17.262794,8.66113,16.07346,16.006025
18.21648,27.415766,18.669098,20.444546,25.359324,26.700766,35.31881,32.929211,26.016977,42.991203,30.293142,33.42218,22.567476,17.316483,31.925922,11.235651,14.817273,20.782667,11.268811,19.054178,17.465075,6.048756,22.779995,6.393332,38.284901,39.337582,20.482248,17.836006,12.343516,12.860002,8.586477,41.435848,14.796039,23.194235,21.614946,26.132345,17.344582,33.860779,11.365536,8.741335,27.206474,34.30489,38.941601,9.873788,8.324245,12.531044,12.972151,16.900991,20.33988,22.766684,14.755123,32.518318,28.689989,41.538681,30.395168,13.775116,29.610315,8.025511,38.794186,14.577458,15.674735,17.990171,13.424077,26.788637,7.192766,31.025076,18.306822,9.343093,29.891665,30.568132,19.751631,15.263703,21.125563,14.783384,13.437682,26.968224,22.945938,35.154835,22.015871,17.99404,40.860279,17.845779,21.939774,19.169947,26.447435,11.45279,26.26074,24.116486,59.849152,29.471897,27.004353,33.283806,37.33247,49.214706,26.533447,19.921484,17.221643,8.666875,16.111643,16.266554
18.213793,27.52462,18.738621,20.502419,25.56798,26.641228,35.33046,33.213715,26.009867,43.066536,30.327648,33.527554,22.66917,17.263027,32.06052,11.333927,14.939222,20.793776,11.254299,19.12706,17.48197,6.034546,22.803984,6.405699,38.662441,39.342918,20.51759,17.873207,12.3398,12.934068,8.611062,41.406937,14.800132,23.228436,21.82197,26.119637,17.348701,34.295258,11.400873,8.753379,27.198072,34.323223,38.869209,9.845077,8.418015,12.535123,13.123142,16.985264,20.476633,22.868208,14.773884,32.513664,28.712822,41.378601,30.351358,13.803154,29.357555,8.02387,39.048668,14.636352,15.751244,18.052134,13.434126,26.774673,7.231744,31.007303,18.404119,9.361175,30.022936,30.557268,19.755714,15.312203,21.20195,14.856657,13.799477,26.966133,23.375793,35.427429,22.081841,17.934725,40.964504,17.923811,21.975309,19.219889,26.674099,11.530807,26.384171,24.079685,59.920254,29.819721,27.20076,33.590626,37.483723,49.449615,26.588732,20.017763,17.181931,8.672055,16.149311,16.541452
